,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
290,GrimoireOfKenjo,@FujoYoshi @fleshentity it's not a subtweet i've told you how i feel about it several times,945231940222963713,fleshentity,kenji is ready to fight at a moments notice on here hes like battle trained,945185727507193856
291,Ephruz,@SurlyNurseJoy is this a subtweet,945231522373627904,SurlyNurseJoy,"*serj tankian voice* 
nipples, tongues, testicles, cheeks",945229593232863232
292,FujoYoshi,@GrimoireOfKenjo @fleshentity subtweet much,945230733341212672,fleshentity,kenji is ready to fight at a moments notice on here hes like battle trained,945185727507193856
293,vanilla_298,@willymcbilly1 Just @ me Willy. No need to subtweet,945227140529774592,willymcbilly1,People who can’t put their phones down... trash,945225635051446272
294,YizelVilla,@TywerAllen Wow just subtweet about me,945222069352005632,TywerAllen,Some people will just never learn and you just have to deal with that 🤷‍♂️,945221983083433984
295,andreasorca,@KinnardMarlon Is this a subtweet.. r u subtweeting me? I feel attacked,945198408670748672,KinnardMarlon,Don’t get people who don’t like lechon,945175492935663616
296,jstosic718,@kurka_ This is probably the most direct subtweet I’ve ever seen,945197732016414720,kurka_,one of the shittiest feelings is when ur high school friends stop including u in things,945156161489293318
297,austinedward_10,@AdelspergerJack Is this a subtweet to my situation lol,945190978478059521,AdelspergerJack,Never be afraid to take a chance . No matter what ends up happening you're always glad you took it,945153780571688960
298,inane_raving,@MelBailey I think this is your best subtweet,945189664264110080,MelBailey,"Sister to other sister: oh I got you this the other day but I haven't had a chance to wrap it. 

She has.

#FamilyChristmasSubtweet",945094361091411968
299,maryytherese,@grainnemmm Everything is a subtweet to you,945186706906603520,grainnemmm,never heard anyone talk about vine until it was gone,938914054680272897
300,maryytherese,@grainnemmm I feel like it’s a subtweet at me,945185860424781824,grainnemmm,never heard anyone talk about vine until it was gone,938914054680272897
301,danielreee,@evilsnomed This feels like a subtweet to me telling me fuck you,945168116870295552,evilsnomed,i wish i had friends that would be down to trip and look at christmas lights,945161082695380992
302,bsipps_,@annexcamille_ Bc your subtweet totally isn’t loud enough,945166306470346753,annexcamille_,My ading is so headass that he complains when he spends money because he says that money could be used for raves 😪😪😪,945163656781733890
303,debiscomusic,@SaxxonFox don't subtweet my life,945163372701585408,SaxxonFox,"*blank stare, no words, just DDRMAX menu music*",945162429830443008
304,Amyholly1Miller,@reh_beee is this a subtweet or something else?  what would you suggest?,945158396860174336,reh_beee,Girl we all know you twatching cuz you can't let the past go...don't start something you can't finish honey 😘,945157773666463745
305,suddenlybeggars,@vgdunkeybot Is this a drybones subtweet,945157263467208704,vgdunkeybot,"They're eatin' it with Dyrone, they aren't cooking that chicken, they're playing a dangerous game, playing a dangerous game with Dyrone!",945150673103888385
306,BuyingKittens,@Reaptality Don’t subtweet about meeee,945152541410463745,Reaptality,"What I claim as mine, will be mine. End of discussion",945151844539609088
307,Pneumbra413,@Sparklekitty214 Hoe don’t even play with this subtweet shit @ me pussy,945152459441430529,Sparklekitty214,"My friend woke me up by calling me, and then waited until I was in the middle of a conversation and fully awake to hang up",944940891197886464
308,meatcrunch,@aldifangbattle god can you @ me next time plEAse?? why do u subtweet me so much ur all up on me smh............if… https://t.co/yUdxQpbLFH,945144916786794496,aldifangbattle,"me: do you take constructive criticism?
ga*a *nline: yes sure
me: i really don't like it",945144719797088257
309,Tougytz,@Skeptical_Loser @_Nekoken subtweet?,945142202363084800,Skeptical_Loser,Am I the only one that thinks Jacksfilms is a tryhard that just ends up being really unfunny,944794632478699521
310,zorathians,@killingharmony you would be doing god's work but also someone would probably start a subtweet thread about how you… https://t.co/6DLauTcIA0,945142072906076161,killingharmony,*kodaka reading our tweets thru the cia agent he hired to spy on us* dude what the hell are these people on about,945140868343914496
311,Pipirito252,@dm_urrutia And then you gotta subtweet me like this. Cmon bruh.,945133889013633024,dm_urrutia,Le doy mute y sigue apareciendo en mi feed. Y u play me like dis tw?,945121443192496129
312,damonpng,@RandomRMD You could just subtweet if you wanna https://t.co/jCwsH9nzFw,945133585555582976,RandomRMD,"There's only one good rap artist that came out of 2017, and that's Lil Barnacle.",945085814303625216
313,hidingintheburg,@annathaemah *hugs* and *tweets* and *more kitty pic's tmrw*.  #subtweet 💜,945128700605018112,annathaemah,i think it just hit me that i am going to be alone tomorrow just like i was on thanksgiving and i fucking hate this season,945086569932840960
314,Sav_Elzinga,@emily_slentz Thankful for friends who subtweet me 😘 ily &amp; i still suck at responding.,945125297061494784,emily_slentz,Thankful for friends who don't reply to any of your texts 😑😑,945119574382563328
315,tombrown5,@J_Voss66 Can the people get an update on this subtweet?,945123481049542657,J_Voss66,Nice guys always finish last. It's so true.,679954271849332736
316,graaceoliviaa23,@meganpoarch1 Ooh killin’ it w a subtweet 😂 and I won’t ever do that to you! I promise!,945120908892655617,meganpoarch1,Also people fake asthma attacks so they don’t have to help.,945118278871109632
317,datcrayburg,@NsaySays I know you did not subtweet me,945119145070174208,NsaySays,This Eagles slander is brazy coming from fans of teams that ain’t even in the playoffs,945118912127086593
318,madisondorn_,@adrian11793 Ooooo a subtweet 👀,945116721718886400,adrian11793,i love looking at someone who thinks they are entitled to certain shit; truly entertaining.,944846420749832192
319,Renferos,@4GioGio4 don't subtweet me idiot,945116232302452737,4GioGio4,Shout out to the dude legit mad about the pooltoy thing,945114762102394880
320,israelizreal,@MC_EdotB don't subtweet me,945114907590250496,MC_EdotB,"If you bout it you gotta hit the dms, if not go play elsewhere.",945114597585051649
321,LilJeffGoldblum,@DixieCupMom This is literally a subtweet about me so BYE,945114287944675333,DixieCupMom,"""I am GREAT at wrapping""

Oh cool so you're useful for like 2 days a year, nice good for you",944965699323285504
322,uqure15,@WitchesSSB_ this is a bad subtweet,945114020863971328,WitchesSSB_,"Wow ur so nice and cute! Yes, you!",945113931764387841
323,ONLYANGELCHANCE,@DrewRamosNYC when u subtweet urself #justgirlythings,945109020255440898,DrewRamosNYC,You’re so beautiful... just wanted to remind you.,945108097412059136
324,The_Sass_Hole,@itsgerce @ZennieTweets combine a zennie subtweet with an arrin @ to make a dom tweet,945106019214032897,ZennieTweets,It's 8:30 pm December 24th u dummies,945104459302137857
325,Jesse_Sullivan1,@Gredmond15 If this isn’t a subtweet idk what is,945095851654991872,Gredmond15,It sucks when your team doesn't make the playoffs I wish I was a cock sucking patriots fan,945094503144345600
326,tampuur,"@JakeIsntHome pls dont subtweet
price ur commissions right and people wont come for u js lol",945088420849823749,JakeIsntHome,"It's highly simple, dear.
🌈If you don't like the prices, don't buy it~!🌈",945088061918121984
327,_ToweRs_,"@ChaoticLance is this a subtweet

Are you ilegitimising the awoo",945085143286460416,SinamonLance,"Why do people say merry xmas

If you're gonna take the jesus out of christmas, just say happy holidays

People are so stupid you know",945084758920396801
328,MegSpencer1012,@sophsemmes is this a subtweet,945084292907941888,sophsemmes,When girls try to write cursive on their snap/insta stories,945062699142209540
329,sxof_,@mirtha_dreamer I know this ain’t a subtweet to me but peep my last tweet 😂,945080481418268673,mirtha_dreamer,I really hope you know I truly do not care.,945079501645664256
330,Jim_Perin,@1nkedOil I feel this is a subtweet for that Byks fellow.,945079957276966912,1nkedOil,I won’t argue with anyone unless there’s a possibility for angry make up sex.,945079565424013313
331,crimeisbeauty,@AmongstFishes you should subtweet your entire evening,945079679698067458,AmongstFishes,"Christmas eve in Laval, surrounded by Mr. Puffs and not being able to make disparaging remarks. Brutal",945061945517932546
332,JaeFiasco,@DijahSB don't subtweet me,945078390377267202,DijahSB,I’m tryna love all 2018 fuck that fake heartless “I don’t fuck with anybody” shit let’s spread that good ass energy,945078171568869377
333,VimHomeless,@WaterAbsorbant this is a subtweet about me,945067264822382592,WaterAbsorbant,"Fetishy stuff incoming, I hope you like fuckholes that can't hold 'emselves anymore",945066571793403905
334,boyfrom1983,@yorickdupon subtweet much,945065434235187200,yorickdupon,"Don't drink and tweet, people.",945065322654195713
335,whatup_mytrigga,@BrittanyVenti Is this a Laci Green/Chris RayGun subtweet?,945060224297140229,BrittanyVenti,"The more dildos your significant other has, the worse you are at pleasing them.",945031028372049921
336,LocalOwOer,@magma_ow @weareMEIDO The sweetest subtweet ever! 😭😭😭,945057390378082304,weareMEIDO,"It's #ShowMeSunday!!

Christmas is tomorrow!🎄 What's one thing you're hoping Santa brings you? 👀✨",944983512741855232
337,kdoubs_,@jaimepanos subtweet 👀 @ilandprncess,945048841551785984,jaimepanos,I hate the patriots. Probably more than the Cowboys 🤷🏽‍♀️,945042216426328064
338,caitlinbenny,@tds153 Jane Austen would be a master of the subtweet though,945044699773009920,tds153,Son asks: If you could go back in time and get ONE person on Twitter who would it be? I THINK I’d choose Churchill. But maybe Byron.,945039621079097344
339,radicaldefect,@erichunter Is this a @Nintendo_Legend subtweet?,945044490116583426,erichunter,Why would anyone outlaw soup?,945042826940899329
340,AimeeRabino,@Wall_Dough I really love this subtweet,945035370458238979,Wall_Dough,I would never even wear a Santa hat to work let alone dressing like a fucking ELF.,945010830806077446
341,WolfProspect,@ModernnDayHippy I was literally gonna subtweet you about Taco Bell rn but then changed my mind and then you tweet this. Wow.,945033471700869120,ModernnDayHippy,Taco Bell gon be real good. Lol,945033045664337920
342,carolineedotjpg,@kirbilicious50 Don’t fucking subtweet me you crusty ass hoe,945033035560439808,kirbilicious50,My sister just up here running the heater. Private school has changed her,944816878236598272
343,yungjalebi_,@simmychanga is this a subtweet @ me,945030697118523392,simmychanga,"on this trip, how did I become the one in the family who won’t stop eating??",945030371544043525
344,carly__young,@Coleman_Richter ...... is this a subtweet?? @mick_hons,945029891380187137,Coleman_Richter,my wife's name is gonna start with an M,945028028362645504
345,ae2501maeth,@wontupak @CrowleyHead everything's a subtweet at a leo's expense if you just let them think about it hard enough,945029154818461697,wontupak,some of y'all so fucking delusional,945023045936320512
346,geeeniice,@jlinnn_ @keiyuan did she just subtweet about us???? ❤️,945028061577097216,jlinnn_,honestly so blessed with always getting a good group of coworkers☺️,944846226377162752
347,AKTheWarrior,"@danisu87 I'm TRYING. I really am. It's not really Christmas until I disappoint someone.

Wait. Was this a #subtweet directed at me?",945027362944684032,danisu87,I actually thought you were better than that. But I guess not.,944993897108738048
348,lordxiek,@CalvinTigre This thread is a subtweet about my self-lionization.,945025639219941378,CalvinTigre,"I would like to talk about lionization; That is, the phenomenon of people starting to act as if and believe as if someone is flawless.",945025185010159616
349,narcokitty404,@ultraslice the subtweet is stronk,945024793258135552,ultraslice,"I have an unwavering, virulent hatred of Irish-Americans",945024624005472256
350,JustJoshN97,@jakebolesta No need to subtweet me. Just @ me next time,945018762411106304,jakebolesta,Find yourself a man who wins PUBG on the regular,944991548848201728
351,damonsnash,@cece_siller Just like my subtweet,945014271594942465,cece_siller,It's a blessing and a curse caring as much as I do,944831157518073856
352,Robotbeat,"@trekonomics Christmas Eve, but whatev. Also, I see your subtweet and raise you 🍷.",945012607668445184,trekonomics,On Christmas Elon Musk fanboys tweet about Elon Musk vacuous unnels.,945009816933613568
353,SoulSistaNokc,@Blase_J So you called me ugly in a subtweet?,945008418217189376,Blase_J,Malika getting the last word everytime. Next.,945006714667094017
354,oliversuave,@blonde_larry one more subtweet and were through,945008003467669505,blonde_larry,If you are afraid of rejection how can you ever live your life,945007803273531392
355,finnessethekid_,@_emilymeng Lol you subtweet everything your nigguh and us do grow up get a life,945003491562582016,_emilymeng,y’all not gonna make it LMFAO,944994845218758657
356,sourcce,@sleepycarbon Don't subtweet me,945002480676626433,sleepycarbon,"everyone: let toxic ppl go!!!
me: okay!!
toxic person: hi
me: i would cross the ocean for u",945001508424126464
357,lilpeep_shawtyy,@upsidehoIIand subtle subtweet,944993682037624837,upsidehoIIand,boys wearing turtlenecks &gt;&gt;&gt;,944993560721584128
358,DMac_EMC,@NotCoachJohnson That’s not exactly a subtle subtweet lol but i guess subtle has never been your style lol,944992255022071808,NotCoachJohnson,"Let me get this right:
insult student athletes ✅
insult staff &amp; AD✅
call our recruits trash✅
offer a discount for “exclusive insight?”❓❓❓‼️",944991655815516160
359,RissaBAD_AsS,@_jamieelynn Bitch don’t subtweet me @ me next time,944990981509828609,_jamieelynn,fashion nova aint sending yall shit cuz they too busy giving it to celebs to do ads on instagram,944972722748186624
360,x_fireworks,@ArcticPressure subtweet?,944988355397406723,ArcticPressure,Everyone acting like their 2018 gonna be the shit.,944988203752263680
361,rebbyjvne,@somehoser I thought this was a subtweet about @emmaweeleena,944987816190132225,somehoser,You know I had to do it to em,944986675595198464
362,mikeyhodgins,"@FickesRiely so u subtweet about not wanting to subtweet bc the bitch will know who the subtweet is about, no longer making it a subtweet",944985542122463233,FickesRiely,I WANNA SUBTWEET ABOUT THIS BITCH SO BAD BUT IT WOULD BE SO OBVIOUS WHO IM TALKING ABOUT,944319813052260354
363,Shorester,@jasminlovesyoux Lol subtweet me??,944981482770190337,jasminlovesyoux,2018: not dealing with bs. Don’t waste my time. Will tell you off the bat if you’re annoying me. I left all my shits to give in 2017. ☝️,944854372776779776
364,CIampGodCam,@vSundblade subtweet,944980002692624385,vSundblade,People really act like they not finna be on Xbox tomorrow stop lying to yourself,944979825093152769
365,GasantAbarder,@Wardah_Hartley I always feel guilty when you subtweet like this 😏,944976012223361026,Wardah_Hartley,"When it looks like a staged PR campaign, reads like a staged PR campaign - it probably is one. How predictable can some people be?!",944975548496965632
366,britttdominique,@MannyQuinones_ Now I’m gonna have to subtweet you,944973911673929729,MannyQuinones_,Not trying to ruin anyone's holiday spirit but I'm over this xmas shit 😒,944965136351195136
367,fueledbysiomai,@asvpxrailli subtweet pa,944966725400797184,asvpxrailli,mahal na mahal talaga kita from my family to yours,944958090352271361
368,You_Sup_,@upsethum Haha.. n this was just a subtweet,944961125346693120,upsethum,"He said he'll be back in 10
Forgot to mention mins or years 😑",944960272820817921
369,juice005,"@AvantGarve Nice subtweet. Thanks, Garvey.",944961083629977602,AvantGarve,Goodnight and Merry Christmas to all! Except that one guy. He knows why he's on Santa's Naughty List.,944918378749108225
370,LordGideonGrey,@ThisIsHaskins At least @ me so I get more followers off the subtweet Haskins...,944960097796722688,ThisIsHaskins,It astounds me how many people are utter dumbfucks,944954231601221633
371,TrickyMagician,"@TalesOfBelle I refuse to subtweet brands 

I will @ them if necessary",944957800291229696,TalesOfBelle,who else is afraid to mention a brand by name because they might tweet at you.,944957664110546945
372,kfoagkfoag,@PellMull -partly relatable vague subtweet about almost anyone-,944956747998998528,PellMull,-relatable vague tweet about us-,944956213787111424
373,QuandtJesse,@maddogdrummer95 Lol it ain’t a subtweet if you mention the person you tweeting about,944952390700228610,maddogdrummer95,"Just a heads up, if you post angry political tweets, i'm probably gonna troll cause its fun. Don't take me seriously on twitter. Thanks",944947022842548224
374,tommywelty,@JeremyMDoan But did you see the FBI’s dope subtweet? https://t.co/qlyUCpXMle,944950209083330564,JeremyMDoan,Subtweeting is a form of gossip.,944634567301906432
375,KShermanatorr,@brooke_weisman love a good subtweet,944949144174649345,brooke_weisman,"Now that my dad is on Twitter i have nowhere to go 

(He will probably favorite this tweet)",944714207521583105
376,smpenfield,@x_mechtatel_x Nice subtweet,944947316586434560,x_mechtatel_x,Tomi Lahren is gonna get jumped one day soon I can’t wait,944810804754427904
377,manfightdragon,@AussieBen Don’t subtweet me,944936986325934080,AussieBen,I just saw an inflatable Santa on the ground flailing uncontrollably,944865536713801728
378,MrsTeepot,@star_curl is that a subtweet for me?,944934609367846912,star_curl,Assumptions about others say a lot more about you,944934272984649728
379,ooftrobbins,@bellaabrookss Can’t tell if subtweet or not bc I always use 🙂,944916273040826373,bellaabrookss,🙂 is the new ❤️,944915916487213057
380,Divide_Barnzy,"@PezzaJTP And we sorted that shit out, no need for a subtweet really",944911469791121408,PezzaJTP,"Lusions, sacred, toxicUK, bbxrnzy all pipe and I still haven’t seen a link",944910925609553920
381,start_smilin,@TSGujarat Okay subtweet kween okay I get it,944910982358249472,TSGujarat,"You know what turns me off.
My besties, homies, bitches being formal at me. Maafi!? For a petty thing? Mar jaa....",944910825889734656
382,_Black_Hova_,@_DamnnGina_ Could be a subtweet 😉😎💜😂,944907811506581504,_DamnnGina_,Don’t be using that Purple Heart emoji all Willy Nilly,944848444568502272
383,tinytunki,@make_dj_cookies by far my favorite subtweet about me,944882194450857986,make_dj_cookies,Am I the only one that notices a distinct pepper smell on certain people?,944783363193180160
384,reychanyeol,@ImActuaIIyAn @pillsbury_ks it was actually a subtweet towards Anita,944865406883217408,pillsbury_ks,Missing my friends from school bc at least they actually wanna hang out with me 🙃😤,944734497374744579
385,_hoyitsmoe,@kianatangonan talk about subtweet,944865194169155584,kianatangonan,do u ever feel one's energy &amp; have that doubt if they are really happy for u?,944833068749041665
386,pageafternext,@siddagrawal This just feels like a subtweet directed at me and makes me feel feelings,944861845659172864,siddagrawal,I’m gonna need all the vegetarians to stop snapping pictures that include meats...if that’s okay,944823656441700353
387,isabitchhhhh,@knightinarmor69 or you could do us all a favor &amp; block the person and go on w your life and not subtweet them. and… https://t.co/aBAzxQJQEG,944851201883025413,knightinarmor69,Do us all a favor stop tweeting and stfu already,944849838189023232
388,kiesVG,@Vyzeox @DragonBorneGG you know your subtweet about a 15 (?) year old has gone wrong when you're made to look immature af,944851070420955136,DragonBorneGG,It’s is pretty telling when the analyst is doing a bigger victory lap than players and org combined 🧐🤨,944837307672051712
389,angelraeeee,@rjfromyona randy why you gotta subtweet tho ?,944845221392556033,rjfromyona,you girls needa mind ya business tho,944841111918469120
390,MarcusTheToast,@SkullYorick Is this a subtweet,944833548002869248,SkullYorick,physically attractive people are rarely good at comedy that's like the tradeoff for good looks,944833381514207232
391,veronicaj119,@mmalloyboy Wow subtweet much,944832795184054272,mmalloyboy,dm me if youre prepared to take my awful life the moment you see me,944813863966425089
392,Kaze5ive8ight,@thmerisa subtweet,944830512924737536,thmerisa,damn how did I let these people take advantage of me like that,944823380800282625
393,2kMrRyanBucketz,@KingRome2k_ SE don't subtweet,944829529620484096,KingRome2k_,Already annoyed 🤦🏾‍♂️,944812312250257409
394,smilecharger,@AnAntTM is this a subtweet .,944828199829204992,AnAntTM,I'm blowing into the mic and tapping it but it still won't work,944826299587092480
395,dopelawson,@slapthepopeup Is this a subtweet @ me because if so you're spot on,944826789842640896,slapthepopeup,The self deprecation is real tonight?,944826631641804800
396,TheBrobe,@tegan_oneil5000 Least subtle subtweet. I like it.,944824238476632064,tegan_oneil5000,What if there was a Santa Claus comic that didn’t suck?,944818197374447617
397,_bleuaura,@KURRUPTSHON @lilBjork jit retarded always tryna subtweet somebody,944823734870953984,lilBjork,So y'all letting rappers fuck raw and nut u in for no reason Now?,944822349630705666
398,cullenb29,"@instaking89 Hey, just @ myself and mike next time; no need for the subtweet, pal.",944819250287513601,instaking89,No offense to people who have mustangs but I don’t like people who drive mustangs,944801901417304064
399,shmurdd,@frengelita Just a subtweet yourself?,944818281508155393,frengelita,Suck a nigga dick or sumn,944806794119049216
400,jeonsvlr,@mxke_wong this is a well deserved subtweet,944817110827417600,micolxw,you’re such a fkboy why are you wasting your time lmao,944810515502587904
401,JLaufasa4,@sidneyeck11 I feel like this looks like a really bad subtweet directed toward me 😂😂😂😂,944813193532022784,sidneyeck11,"If your significant other makes you cry or upset at least once a week it’s not worth it ,PERIOD. Come on people!",944728780962021376
402,pchappey,@Babyyrayyy if this is a subtweet you could just dm me you know,944812419527745537,Babyyrayyy,i’ll never understand how some girls take such pride in being so trashy 😕,944667682514780162
403,SakakiIsCute,@Kierkebard @MinModulation This is a Nasu subtweet,944812119836553216,Kierkebard,I dislike being one of the younger people in this sphere because I always feel like a dummy.,944796779941203969
404,lnvisibleLocket,@CupcakKe_rapper Is this a subtweet to Melanie,944808164498821120,CupcakKe_rapper,Who this girl spilling all this  ☕️,944781813700063232
405,AE_Hutchinson,"@JoshEberley no, I annoyingly like all their tweets and then subtweet about it in my thread.",944803649586262016,JoshEberley,"If a long time follower unfollows you, do you immediately unfollow them back?",944801791153127424
406,rayhanahwal,"@hichickentender this in itself is a subtweet, no?",944801125961797633,hichickentender,Subtweeting is apparently the move in 2018,944623787856879616
407,MissKateMaxwell,@ddlovato Is this a subtweet to Elon Musk? Lmao,944790470579892224,ddlovato,People need to learn how to have a sense of humor. 🙄,944789340059680768
408,AssaultAlt,@2Dcuntt no need to subtweet dude dms r open,944787353687678977,2Dcuntt,hi just another reminder that boys are really attractive and i cry because of it okay thanks bye,944783882624253953
409,713inthenight,@crystalpepsiii Damn subtweeting. @ her next time if you wanna talk shit. @tanamongeau @tanamongeau #Subtweet,944787035793035264,crystalpepsiii,I followed Tana Mongeau just so I could see the stupidity up close but I don’t think I was ready for the truth yet.,944726040546500608
410,SawyerrD,@vamseyer Love this subtweet and don’t even know who it’s about,944786070356549639,vamseyer,Lol literally fuck you. Glad you’re so much happier now ✌🏻,944781116929708032
411,rashidanna,@fleefla_amelia Did you not fall asleep during our bonding time and then subtweet a boy,944785711969992705,fleefla_amelia,"Never know how good something is until it’s gone.

And by gone I mean you stay in and he goes out and can’t respond",944784585048682496
412,GoodMorningKat,@shmust4ng @_johnna_ @trent_zuehlke I didn’t think I did until I caught a subtweet 😂😂😂,944785423233978368,trent_zuehlke,"You complain about not being ""invited"" to things but yet every time y'all hang we never get it an invite #DoubleStandards",944486768023187457
413,uhhuhdolan,@alwaysdolann @luxuriousbailey listen if you’re gonna subtweet be ready to handle the shit storm coming your way or… https://t.co/TrGwVeLdgO,944784977475993602,alwaysdolann,I’m sorry but a big fuck you to the entire hyped groupchat.,944775802112974848
414,luxuriousbailey,@alwaysdolann it wouldnt have happened if you didnt subtweet how fucking stupid are you,944782333177196546,alwaysdolann,I’m sorry but a big fuck you to the entire hyped groupchat.,944775802112974848
415,dirak_,"@polearmguy ok i think ""cabbage fucker IV"" is pretty self explanatory why do you gotta subtweet me its christmas",944782125651386368,polearmguy,If none of the trailers on your steam page give me any idea what gameplay is like I am not buying your game.,944780863996391426
416,alexa_z0e,@aatkaaaa Who’s this subtweet about???,944780635201302528,aatkaaaa,Wow I love alex so much every body needs a friend like her,944676688507568128
417,danielleX3rose,@Forever_Niy Was that a subtweet? lol,944779776660819969,Forever_Niy,it's been two weeks since I've had my nails done and I'm going crazy! gotta get them done asaaap,944767264942936064
418,JTKeuler__,"@WhatTheHakstol be careful, he gets very upset when you subtweet him. might block ya.",944779631860830208,WhatTheHakstol,"Lmfao never fail Jake, the great shoot at the goalies pads in a SO is the ultimate move..",944762782548922369
419,NotRussian_,@EagleSwagx is this an @Aidisu_ subtweet,944774934969982976,EagleSwagx,If you're racist you probably rapist,944630738120474626
420,AlexGelhar,"@TheNickShook I hope I am not included in this subtweet as I am fully embracing the mediocrity and, in fact, reveling in it.",944771669754707968,TheNickShook,It's tough to watch Packers Twitter analyze this in real time. You can tell they're so unfamiliar with mediocrity.,944770595866025990
421,sushirollme,@theanthtone Way to subtweet we me asshole,944770825315651584,theanthtone,At some point your friends in terrible relationships just have to realize it for themselves ¯\_(ツ)_/¯,944769037069930497
422,Vizual_Julian,@lilzaevert You don't have to subtweet me,944768451121258496,alizzzaeee,you’re a dumbass lmao!,944762830644899841
423,Skyepestana,@staceygerr is this a subtweet,944766824570273793,staceygerr,don't neglect your eyebrows i don't care who you are you deserve better!!!!,944764867583418369
424,ThatgirlSavvvv,@rvtlss Nice subtweet......🖕🏼,944766617300299776,rvtlss,i get super sad when people don’t properly take care of tattoos during the healing process 😭,944694770944765952
425,MamaAvesha,@CzarRayRay Today is subtweet Veesh day? Word 😂,944764920528334848,CzarRayRay,"Can take 10 dicks, but can't take 1 joke 😂",944764190132228102
426,HatokTalk,@FlamingClaw it's not really communication though if it's a good subtweet,944758947595956225,FlamingClaw,Flickies' Island: The Telltale Series,944757352795901952
427,4astrogirl,@FranklinOwens4 subtweet 🤷🏽‍♀️,944756928885948417,FranklinOwens4,I just have unconditional love for tall women,944756240432934913
428,6fingeredamish,@itswarrenbuffet Is this a subtweet?,944754190781374464,itswarrenbuffet,"Habits of happy people:
1 don't show off
2 talk less
3 learn daily
4 help less fortunate
5 laugh more
6 ignore nonsense
7 no entitlement",944531066605355009
429,nicoleedwards98,@Costello_0507 subtweet me one more time boi I dare you,944753578761211905,Costello_0507,All these people worried about someone who doesn't even matter. Get over it 😂,944750978020069376
430,TyroneHenryy,@daija_obanion Is this a subtweet,944752722074578944,daija_obanion,"I hate texting, especially texting someone first lmao",944655888962543616
431,Ecce_Homosexual,@MisterMcCracken How dare you subtweet me.,944752046300975104,MisterMcCracken,"Whenever I question how some Twitter/Insta gay is able to dress so well, the answer is almost always, “Their parents money”",944678395702534144
432,tlorever21,@Fresamilka just bc I had 2 chicken nuggets last night u have to subtweet me? https://t.co/AaBs6g1MWE,944748073061728256,Fresamilka,"Mood is me watching people eat 10,000+ calories while I eat salmon and asparagus",944720553096679424
433,rossmike01,@shanahmed0988 @HelmanDC obviously this is a subtweet at dak. david is a hater,944747880128139265,HelmanDC,"I don’t think you’re tough if you’re not wearing sleeves during a 10-degree game, just stupid.",944741279321214976
434,JamesLynd,@emmaevictoria dont fucking subtweet me,944746890654048256,emmaevictoria,i love it when james rants i LIVE FOR THAT SHIT it makes me giggle so much,944745866702794755
435,Lulz4ulz,@mandaf1erce_ Is this a subtweet at me,944746066418659328,mandaf1erce_,When are you gonna grow up... how are you gonna show up to your job hung over when all your big bosses are in town. So disappointing,944733737287237632
436,taylorelainexx,"@jordanalissev who else was this gonna be about? exactly. you’re damn near grown, don’t argue or subtweet. it’s not… https://t.co/qkC0ldbB36",944739677151645697,jordanalissev,sad when best friends drift apart because one of them lets their boyfriend come between them,944622084294094850
437,davidpwebber21,@courtneyjacquin this is the definition of a @davidpwebber21 subtweet,944738614122090496,courtneyjacquin,I’ve decided my least favorite kind of people are the people who say Die Hard is their favorite Christmas movie,944733729737641984
438,jiacom0,@sophjaro Why do you feel the need to subtweet about everything?,944736824743751680,sophjaro,"Once a snake, always a snake.",944708896207224833
439,SemiCartamatic,@__olbapcoles Sounds like a subtweet... @ her next time lol,944736533306802177,__olbapcoles,Y’all hoes get home and forget y’all was just getting dick for 6 months straight from a nigga who was not your boyfriend 🤦🏿‍♂️,944736188681814017
440,mrmarkpotts,@EricDSnider Please don’t subtweet my mom.,944735186218078208,EricDSnider,"All of the ads on the Hallmark movie channel are aimed at people who have trouble walking, bending over, or peeing.",944734770574979072
441,maalloryy24,@theywantthenick Dang subtweet,944732257943805952,theywantthenick,Just because I'm not bending over backwards because your ass is overreacting on some petty shit. Doesn't mean I don't care.,944725367297675264
442,brazen_cabeza,@vultural @LordJuiblex I know a subtweet when I see one,944731698146758656,vultural,"""drugs is a wonderful drugs,"" I indicate as I inhale an entire pine forest while floating in a vat of boiling zebra fat",944663561573453824
443,HoJoLego,@DGRinMSP @tousleshommes Don’t subtweet @xicemanx like that!,944730871273312257,DGRinMSP,"Dear Gays,

If your borderline-creepy comments/tweets at people aren’t being reciprocated, maybe that’s your cue to stop?

Read the room.",944495233559072768
444,sopkokatie,@badowskirsten sorry u can’t beat me in mario kart but u don’t need to subtweet me about it,944724243991973888,badowskirsten,No one cares that u got 1st place in ur video game!!!!,944436825556508672
445,estnihil,@realNickLand @sludgewaifu tfw no obviously a killer cereal subtweet gf,944721932922032128,sludgewaifu,Tfw no serial killer obsessed gf,944720441951903744
446,MattNotFront,"@rockchick_ajay @paul_jobber23 @blu_boys Wait.

Is this a subtweet at me AJ?

Thought you were better than this.",944721300265713664,blu_boys,All the ladies seem to be having Xmas meltdowns. Grab a wine and relax. Grab 2 bottles if you must 🍷🍷,944512305550671872
447,realNickLand,@sludgewaifu obvious subtweet is obvious ;3,944720533865709568,sludgewaifu,Tfw no serial killer obsessed gf,944720441951903744
